              Open    High     Low   Close     Volume  3day_before_change
Date                                                                     
2019-12-02   65.88   67.28   65.74   66.97   30372500            1.018091
2019-11-29   66.22   66.25   65.50   65.99   12328000            0.980972
2019-11-27   66.22   66.79   65.71   66.26   27778000            0.994746
2019-11-26   67.05   67.10   65.42   65.78   39737000            0.926871
2019-11-25   68.86   68.91   66.89   67.27   61697500            0.954997
2019-11-22   68.03   68.20   66.00   66.61   84353000            0.926426
2019-11-21   70.90   72.17   70.80   70.97   30550000            1.013857
2019-11-20   72.00   72.24   69.91   70.44   33625500            1.000142
2019-11-19   70.35   72.00   69.56   71.90   38624000            1.029054
2019-11-18   70.58   70.63   69.22   70.00   22002000            1.011268
2019-11-15   70.13   70.56   69.67   70.43   24045000            1.006287
2019-11-14   69.22   70.77   68.58   69.87   32324500            1.012315
2019-11-13   71.00   71.27   69.04   69.22   42100500            1.026546
2019-11-12   69.38   70.07   68.81   69.99   36797000            1.042915
2019-11-11   68.79   69.84   68.40   69.02   49933500            1.056644
2019-11-08   66.90   67.49   66.50   67.43   30346000            1.062894
2019-11-07   65.83   68.30   65.60   67.11   72336500            1.057017
2019-11-06   63.60   65.34   62.90   65.32   39704500            1.042451
2019-11-05   63.92   64.70   63.22   63.44   34717000            1.007304
2019-11-04   62.96   64.39   61.85   63.49   43935000            1.007778
2019-11-01   63.26   63.30   61.96   62.66   31919500            0.990829
2019-10-31   62.62   63.80   62.60   62.98   25335000            0.960940
2019-10-30   62.60   63.76   61.99   63.00   48209000            0.959927
2019-10-29   64.00   64.86   62.95   63.24   63421500            1.055055
2019-10-28   65.51   68.17   64.52   65.54   94351500            1.286612
2019-10-25   59.54   66.00   59.22   65.63  150030500            1.283842
2019-10-24   59.67   60.99   57.84   59.94  148604500            1.182249
2019-10-23   50.90   51.23   50.27   50.94   26305500            0.991243
2019-10-22   50.86   51.67   50.17   51.12   23004000            0.975759
2019-10-21   51.67   51.90   50.04   50.70   25101500            0.975938
2019-10-18   52.14   52.56   51.02   51.39   28749000            0.996316
2019-10-17   52.50   52.96   52.03   52.39   23846500            1.019459
2019-10-16   51.48   52.42   51.38   51.95   33420500            1.047802
2019-10-15   51.54   52.00   50.82   51.58   32164000            1.053728
2019-10-14   49.58   51.71   49.43   51.39   51025000            1.050705
2019-10-11   49.43   50.22   49.36   49.58   42377000            1.032702
2019-10-10   49.06   49.86   48.32   48.95   31416500            1.029659
2019-10-09   48.26   49.46   48.13   48.91   34472000            1.056600
2019-10-08   47.17   48.79   46.90   48.01   43391000            1.030036
2019-10-07   45.96   47.71   45.71   47.54   40321000            0.977586
2019-10-04   46.32   46.96   45.61   46.29   39975000            0.945852
2019-10-03   46.37   46.90   44.86   46.61   75422500            0.967615
2019-10-02   48.66   48.93   47.89   48.63   28157000            1.004130
2019-10-01   48.30   49.19   47.83   48.94   30813000            1.008864
2019-09-30   48.60   48.80   47.22   48.17   29399000            1.053126
2019-09-27   48.44   49.74   47.75   48.43   55582000            1.084901
2019-09-26   46.13   48.66   45.48   48.51   59422500            1.005389
2019-09-25   44.91   45.80   43.67   45.74   47135500            0.950540
2019-09-24   48.30   48.40   44.52   44.64   64457500            0.905109
2019-09-23   48.00   49.04   47.84   48.25   21701000            0.990760
2019-09-20   49.30   49.39   47.63   48.12   31765000            0.982843
2019-09-19   49.20   49.59   48.97   49.32   23979000            1.015651
2019-09-18   49.00   49.63   48.47   48.70   20851000            0.993067
2019-09-17   48.49   49.12   48.07   48.96   19327000            0.995729
2019-09-16   49.20   49.49   48.23   48.56   23640500            0.982598
2019-09-13   49.39   49.69   48.97   49.04   26565500            1.040968
2019-09-12   49.54   50.70   48.88   49.17   42906000            1.060613
2019-09-11   47.48   49.63   47.20   49.42   50214000            1.086393
2019-09-10   46.16   47.11   45.79   47.11   24418500            1.025915
2019-09-09   46.00   46.75   45.85   46.36   24013500            1.050295
2019-09-06   45.44   45.93   45.03   45.49   20947000            1.010889
2019-09-05   44.50   45.96   44.17   45.92   36976500            1.017730
2019-09-04   45.38   45.69   43.84   44.14   28805000            0.995489
2019-09-03   44.82   45.79   44.63   45.00   26770500            1.043599
2019-08-30   45.83   46.49   44.84   45.12   46603000            1.053713
2019-08-29   43.80   44.68   43.60   44.34   25897500            1.031163
2019-08-28   42.74   43.45   42.46   43.12   16127500            1.019868
2019-08-27   43.15   43.76   42.41   42.82   27081000            0.963763
2019-08-26   42.72   43.00   42.31   43.00   25259500            0.973511
2019-08-23   43.99   44.23   42.20   42.28   42693000            0.936019
2019-08-22   44.56   45.08   43.64   44.43   32795000            0.979281
2019-08-21   44.40   44.64   43.52   44.17   38971500            1.004092
2019-08-20   45.52   45.82   44.91   45.17   20626000            1.047299
2019-08-19   44.84   45.57   44.34   45.37   26548000            1.033015
2019-08-16   43.33   44.45   43.20   43.99   25492500            0.935957
2019-08-15   44.17   44.31   42.31   43.13   40798000            0.941703
2019-08-14   46.24   46.30   43.34   43.92   47813000            0.934468
2019-08-13   45.76   47.20   45.51   47.00   24240500            0.986152
2019-08-12   46.60   47.15   45.75   45.80   23319500            0.981148
2019-08-09   47.21   47.79   46.76   47.00   19491000            1.018418
2019-08-08   46.89   47.96   46.53   47.66   26371500            1.043802
2019-08-07   45.30   46.71   45.16   46.68   23882500            0.995946
2019-08-06   46.38   46.50   45.15   46.15   27821000            0.986744
2019-08-05   45.92   46.27   45.16   45.66   35141500            0.944950
2019-08-02   46.27   47.25   45.85   46.87   30682500            0.967389
2019-08-01   48.53   48.90   46.35   46.77   41297500            0.991941
2019-07-31   48.60   49.34   47.33   48.32   45891000            1.059417
2019-07-30   46.58   48.67   46.44   48.45   40545000            1.058785
2019-07-29   45.42   47.19   45.21   47.15   46366500            0.889958
2019-07-26   45.38   46.05   44.45   45.61   50138500            0.876610
2019-07-25   46.70   46.90   45.11   45.76  112091500            0.894799
2019-07-24   51.83   53.21   51.63   52.98   55364000            1.025949
2019-07-23   51.34   52.10   50.90   52.03   25115500            1.026030
2019-07-22   51.75   52.43   50.84   51.14   34212000            1.003335
2019-07-19   51.14   51.99   50.92   51.64   35242000            1.022979
2019-07-18   51.01   51.15   50.38   50.71   23793000            1.000197
2019-07-17   51.13   51.66   50.67   50.97   48823500            1.039780
2019-07-16   49.86   50.71   49.59   50.48   40745000            1.057837
2019-07-15   49.60   50.88   48.97   50.70   55000500            1.061113
2019-07-12   47.95   49.08   47.94   49.02   46002500            1.065421
2019-07-11   47.63   48.30   47.16   47.72   37572000            1.035815
2019-07-10   46.83   47.79   46.63   47.78   45728500            1.024882
2019-07-09   45.79   46.20   45.46   46.01   30954000            0.979353
2019-07-08   46.25   46.45   45.73   46.07   29402500            1.025829
2019-07-05   46.91   47.09   46.16   46.62   35328500            1.026194
2019-07-03   47.88   48.31   46.90   46.98   71005500            1.051242
2019-07-02   45.78   45.83   44.44   44.91   46295000            1.007628
2019-07-01   46.04   46.62   45.26   45.43   41067000            1.036032
2019-06-28   44.20   45.03   44.16   44.69   34257000            1.016837
2019-06-27   43.89   44.58   43.47   44.57   31698500            0.996423
2019-06-26   44.06   45.45   43.62   43.85   42536000            0.988280
2019-06-25   44.88   45.07   43.90   43.95   30910500            1.000683
2019-06-24   44.65   45.17   44.20   44.73   28754000            0.987635
2019-06-21   43.24   44.44   43.10   44.37   41010500            0.987097
2019-06-20   44.60   45.38   43.27   43.92   59317500            0.975783
2019-06-19   45.02   45.55   44.21   45.29   32875500            1.053746
2019-06-18   45.74   46.95   44.51   44.95   63579000            1.050725
2019-06-17   43.10   45.40   42.85   45.01   61584000            1.075508
2019-06-14   42.25   43.33   42.08   42.98   37167000            0.989866
2019-06-13   42.08   42.98   41.50   42.78   40841500            1.004697
2019-06-12   44.59   44.68   41.80   41.85   75987500            1.023227
2019-06-11   43.83   44.18   42.70   43.42   58267500            1.054139
2019-06-10   42.05   43.39   41.80   42.58   52925000            1.082909
2019-06-07   41.00   42.17   40.70   40.90   80017500            1.056302
2019-06-06   40.89   42.20   40.36   41.19  101211000            1.150880
2019-06-05   39.74   40.26   38.37   39.32   67554000            1.061842
2019-06-04   36.22   38.80   35.92   38.72   69037500            1.028693
2019-06-03   37.10   37.34   35.40   35.79   65322000            0.942586
2019-05-31   37.02   37.98   36.82   37.03   52033500            0.981187
2019-05-30   37.75   38.45   37.40   37.64   39632500            0.987149
2019-05-29   37.42   38.48   37.01   37.97   59843000            0.971100
2019-05-28   38.24   39.00   37.57   37.74   51564500            0.978988
2019-05-24   39.97   40.00   37.75   38.13   70683000            0.929547
2019-05-23   38.87   39.89   37.24   39.10  132735500            0.952033
2019-05-22   39.82   40.79   38.36   38.55   93426000            0.913291
2019-05-21   39.55   41.48   39.21   41.02   90019500            0.898183
2019-05-20   40.56   41.20   39.05   41.07  102631000            0.885320
2019-05-17   44.39   44.45   41.78   42.21   88933500            0.908523
2019-05-16   45.90   46.20   45.30   45.67   37416500            1.005947
2019-05-15   45.86   46.49   45.05   46.39   36480000            0.968476
2019-05-14   45.86   46.90   45.60   46.46   36262000            0.959917
2019-05-13   46.40   46.49   44.90   45.40   54174000            0.927098
2019-05-10   47.95   48.40   47.20   47.90   35041500            0.969439
2019-05-09   48.40   48.74   47.39   48.40   33557000            0.947719
2019-05-08   49.39   50.12   48.84   48.97   30882000            0.960008
2019-05-07   51.36   51.44   49.02   49.41   50657000            1.012085
2019-05-06   50.00   51.67   49.70   51.07   54169500            1.091239
2019-05-03   48.77   51.32   48.70   51.01  118534000            1.068496
2019-05-02   49.10   49.43   47.54   48.82   90796500            1.010975
2019-05-01   47.77   48.00   46.30   46.80   53522000            0.995110
2019-04-30   48.41   48.84   47.40   47.74   47323000            0.963860
2019-04-29   47.17   48.80   46.43   48.29   83572500            0.933501
2019-04-26   49.30   49.34   46.23   47.03  111803500            0.891057
2019-04-25   51.00   51.80   49.21   49.53  109247000            0.942531
2019-04-24   52.77   53.06   51.60   51.73   53637500            0.946569
2019-04-23   52.03   53.12   51.15   52.78   54719500            0.972903
2019-04-22   53.80   53.94   52.50   52.55   60735500            0.961222
2019-04-18   54.25   54.97   53.95   54.65   29381500            1.025713
2019-04-17   54.95   54.96   53.71   54.25   25632500            1.013261
2019-04-16   53.15   55.00   52.94   54.67   36364500            1.018443
2019-04-15   53.73   53.78   51.73   53.28   50193000            0.965043
2019-04-12   54.04   54.39   53.37   53.54   33730000            0.983107
2019-04-11   53.66   54.10   53.12   53.68   49179500            0.982430
2019-04-10   55.35   55.68   54.58   55.21   35306500            1.004001
2019-04-09   54.33   55.00   53.92   54.46   29520000            1.016804
2019-04-08   55.54   56.23   54.09   54.64   52052000            0.936258
2019-04-05   53.97   55.22   53.22   54.99   65191500            0.961700
2019-04-04   52.38   54.24   52.12   53.56  118603500            0.926003
2019-04-03   57.46   59.23   57.43   58.36   39597000            1.042701
2019-04-02   57.66   57.89   56.78   57.18   27394500            1.026202
2019-04-01   56.52   57.84   56.26   57.84   40552000            1.052210
2019-03-29   55.74   56.03   54.90   55.97   29956500            1.045191
2019-03-28   55.43   56.07   55.02   55.72   33870500            1.069892
2019-03-27   53.75   55.07   53.64   54.97   43896000            1.038934
2019-03-26   52.89   54.05   52.89   53.55   36754500            0.977190
2019-03-25   51.94   52.64   50.89   52.08   51075000            0.951754
2019-03-22   54.52   54.56   52.80   52.91   43728000            0.989157
2019-03-21   54.52   55.29   53.69   54.80   29735500            1.016698
2019-03-20   53.94   54.99   53.26   54.72   34541000            0.993284
2019-03-19   53.50   54.66   52.69   53.49   59003000            0.922400
2019-03-18   55.20   55.61   53.46   53.90   51405000            0.932687
2019-03-15   56.70   56.74   54.88   55.09   73927500            0.972119
2019-03-14   58.49   59.08   57.66   57.99   35517000            0.996734
2019-03-13   56.78   58.40   56.54   57.79   34223500            1.016892
2019-03-12   57.30   57.61   56.21   56.67   37520500            1.024403
2019-03-11   56.70   58.26   56.10   58.18   36961500            1.053032
2019-03-08   55.38   57.12   55.18   56.83   44098000            1.027481
2019-03-07   55.77   56.94   54.85   55.32   47212500            0.969336
2019-03-06   55.30   56.30   54.88   55.25   51677500            0.937076
2019-03-05   56.40   56.80   54.02   55.31   93823500            0.864489
2019-03-04   59.62   59.80   56.56   57.07   85484000            0.906593
2019-03-01   61.39   61.43   58.38   58.96  114557000            0.989760
2019-02-28   63.78   64.00   62.16   63.98   52603500            1.070795
2019-02-27   60.36   63.26   60.11   62.95   55919500            1.068035
2019-02-26   58.44   60.40   57.75   59.57   42912500            1.022661
2019-02-25   59.58   60.58   59.40   59.75   33132500            0.987440
2019-02-22   58.90   59.30   58.42   58.94   28703000            0.964175
2019-02-21   60.36   60.65   58.10   58.25   44546000            0.945924
2019-02-20   60.88   61.26   59.80   60.51   35710500            0.996049
2019-02-19   61.31   62.31   61.09   61.13   20842000            0.991887
2019-02-15   60.90   61.60   60.78   61.58   19524500            0.987492
2019-02-14   60.68   61.35   60.20   60.75   26004000            0.970913
2019-02-13   62.47   62.55   61.11   61.63   25708000            1.007685
2019-02-12   63.24   63.64   61.92   62.36   27588000            1.013984
2019-02-11   62.32   63.72   62.10   62.57   35648500            0.986286
2019-02-08   61.37   61.49   59.70   61.16   29221000            0.951610
2019-02-07   62.66   62.94   60.60   61.50   32603000            0.982742
2019-02-06   63.92   64.85   63.12   63.44   25192500            1.016015
2019-02-05   62.50   64.49   62.45   64.27   33714000            1.046743
2019-02-04   62.60   63.06   60.38   62.58   36760500            1.013441
2019-02-01   61.08   63.22   60.70   62.44   36417000            1.049588
2019-01-31   60.20   62.31   58.80   61.40   62846000            1.035762
2019-01-30   60.09   61.80   59.70   61.75   56251500            1.039387
2019-01-29   59.05   59.71   58.36   59.49   23108500            1.020412
2019-01-28   58.58   59.49   57.55   59.28   32116500            1.030598
2019-01-25   58.88   59.70   57.91   59.41   36248000            0.993811
2019-01-24   56.61   58.74   55.86   58.30   40061000            0.964433
2019-01-23   58.50   58.90   56.34   57.52   62650000            0.828103
2019-01-22   60.96   61.60   59.10   59.78   60333500            0.863748
2019-01-18   64.60   65.43   59.95   60.45  120754000            0.877486
2019-01-17   69.24   70.30   68.83   69.46   18383500            1.038577
2019-01-16   68.96   70.40   68.70   69.21   23458500            0.996544
2019-01-15   67.00   69.76   66.90   68.89   30283000            0.998551
2019-01-14   68.48   68.50   66.80   66.88   26236500            0.987742
2019-01-11   68.42   69.68   67.75   69.45   25195500            1.035485
2019-01-10   66.88   69.08   66.36   68.99   30282000            1.029855
2019-01-09   67.10   68.70   66.29   67.71   27164500            1.065628
2019-01-08   68.39   68.80   65.40   67.07   35042500            1.116531
2019-01-07   64.34   67.35   63.55   66.99   37756000            1.080135
2019-01-04   61.20   63.60   60.55   63.54   36970500            0.954627
2019-01-03   61.40   61.88   59.48   60.07   34826000            0.899656
2019-01-02   61.22   63.03   59.76   62.02   58293000            0.980864
2018-12-31   67.56   67.84   65.05   66.56   31511500            1.020546
2018-12-28   64.62   67.25   63.68   66.77   49695000            1.130162
2018-12-27   63.97   64.43   60.30   63.23   42875500            0.988741
2018-12-26   60.00   65.39   58.82   65.22   40815500            1.033925
