             Open   High    Low  Close    Volume  3day_before_change
Date                                                                
2020-09-16  24.51  24.96  24.16  24.39    109543            1.016250
2020-09-15  24.55  24.96  23.82  24.53   1559100            1.048291
2020-09-14  24.30  24.77  23.84  24.51   1747700            1.030265
2020-09-11  23.58  24.37  23.55  24.00   2099400            1.007980
2020-09-10  23.86  24.11  23.00  23.40   3270700            0.930417
2020-09-09  24.21  24.71  23.70  23.79   2450600            0.916057
2020-09-08  24.25  24.99  23.61  23.81   2627600            0.680480
2020-09-04  26.00  26.36  23.10  25.15   7157700            0.686221
2020-09-03  27.00  27.45  24.60  25.97  14339600            0.794919
2020-09-02  37.00  37.24  33.36  34.99   5942300            1.139739
2020-09-01  34.00  36.84  33.82  36.65   4252000            1.209571
2020-08-31  30.92  32.91  30.87  32.67   2633500            1.080000
2020-08-28  30.47  31.20  30.47  30.70    917800            1.060815
2020-08-27  30.27  30.47  29.65  30.30    951400            1.067653
2020-08-26  29.34  31.00  29.32  30.25   1944400            1.041667
2020-08-25  28.20  29.21  27.81  28.94    782100            0.971141
2020-08-24  29.27  29.27  28.01  28.38    825700            0.982347
2020-08-21  29.63  30.36  28.85  29.04   1257600            1.004844
2020-08-20  28.70  30.19  28.26  29.80    958800            1.032571
2020-08-19  28.94  29.33  28.19  28.89    822700            0.990062
2020-08-18  29.08  29.34  28.68  28.90    653600            0.979661
2020-08-17  29.28  29.59  28.52  28.86    679700            1.000347
2020-08-14  29.67  29.81  28.71  29.18    512900            1.016725
2020-08-13  28.80  29.89  28.79  29.50   1167100            1.040197
2020-08-12  28.84  29.72  28.70  28.85   1115300            0.966499
2020-08-11  28.10  28.88  27.25  28.70   1086300            0.908228
2020-08-10  30.00  30.18  26.98  28.36   1331100            0.863581
2020-08-07  31.50  32.00  29.38  29.85   1410900            0.964147
2020-08-06  33.00  33.09  31.29  31.60    900100            1.028981
2020-08-05  31.08  32.94  30.50  32.84   1527400            1.077428
2020-08-04  30.77  31.09  30.27  30.96    814400            1.035105
2020-08-03  30.54  30.95  30.04  30.71   1145700            1.025718
2020-07-31  29.32  30.48  29.32  30.48    875600            1.081618
2020-07-30  29.32  30.48  29.04  29.91   1635600            1.067452
2020-07-29  28.48  29.96  28.40  29.94   1934400            1.106839
2020-07-28  27.87  28.76  27.50  28.18   1988900            1.028467
2020-07-27  27.14  28.22  26.72  28.02   1753300            1.012649
2020-07-24  26.83  27.20  26.46  27.05   1529700            0.982922
2020-07-23  27.70  27.92  26.96  27.40   1349100            1.015567
2020-07-22  27.58  27.79  27.16  27.67    917900            1.074146
2020-07-21  27.36  27.89  26.74  27.52   1502300            1.087747
2020-07-20  26.14  27.19  26.13  26.98   2072000            1.045331
2020-07-17  25.39  25.94  25.09  25.76   1092900            1.014173
2020-07-16  25.30  25.49  24.39  25.30   1328700            0.985586
2020-07-15  25.66  25.97  24.96  25.81   1074900            0.914600
2020-07-14  25.36  25.76  24.36  25.40   1889000            0.844415
2020-07-13  28.40  28.70  25.65  25.67   2281300            0.853959
2020-07-10  30.01  30.18  28.11  28.22   1727000            0.948890
2020-07-09  30.35  30.50  29.02  30.08   2376700            1.013136
2020-07-08  29.84  30.12  29.13  30.06   1044100            1.001666
2020-07-07  29.80  30.24  29.42  29.74   1077500            0.997987
2020-07-06  30.28  30.62  29.50  29.69   2424300            1.037386
2020-07-02  30.21  30.74  29.91  30.01   1633900            1.071786
2020-07-01  28.62  30.22  28.50  29.80   1714500            1.023703
2020-06-30  28.19  28.86  27.89  28.62   1287000            0.988601
2020-06-29  29.05  29.05  27.50  28.00   1739500            0.970201
2020-06-26  29.01  30.31  28.88  29.11   4589900            0.990473
2020-06-25  29.06  29.52  28.31  28.95   1637400            0.939020
2020-06-24  29.00  30.00  28.32  28.86   2132100            0.943754
2020-06-23  31.00  31.32  28.78  29.39   5139300            0.948065
2020-06-22  30.27  31.28  29.23  30.83   4209100            1.070486
2020-06-19  32.69  32.69  30.14  30.58   2086100            1.046543
2020-06-18  28.93  31.00  28.82  31.00   2129300            1.144334
2020-06-17  29.30  29.49  28.17  28.80   2211000            1.162697
2020-06-16  27.55  29.23  27.15  29.22   2158000            1.200000
2020-06-15  24.52  27.13  24.40  27.09   2012700            1.023423
2020-06-12  24.96  25.57  23.94  24.77   1294000            0.926674
2020-06-11  25.70  25.75  23.91  24.35   1509600            0.889660
2020-06-10  26.93  27.45  26.07  26.47   1534200            1.007613
2020-06-09  27.16  27.35  26.05  26.73   2429700            0.992942
2020-06-08  26.32  27.49  25.81  27.37   3160700            0.966455
2020-06-05  25.31  26.30  23.59  26.27   4652900            0.945304
2020-06-04  27.89  28.55  25.82  26.92   3086500            0.961085
2020-06-03  28.25  28.74  27.83  28.32   2058000            1.066667
2020-06-02  28.41  28.65  27.06  27.79   1474300            1.112936
2020-06-01  27.38  29.06  27.00  28.01   2409600            1.134467
2020-05-29  25.35  26.56  25.13  26.55   1379900            0.997370
2020-05-28  24.72  25.73  24.50  24.97   1709000            0.895624
2020-05-27  26.50  26.51  23.47  24.69   2302600            0.924373
2020-05-26  28.12  28.59  25.85  26.62   1733800            1.003014
2020-05-22  26.95  27.93  26.44  27.88    859200            1.077696
2020-05-21  26.69  26.95  26.00  26.71   1139800            1.076148
2020-05-20  26.37  26.76  26.01  26.54    596600            1.031882
2020-05-19  24.80  26.15  24.66  25.87    681300            1.023744
2020-05-18  26.65  26.65  24.60  24.82    805900            1.026893
2020-05-15  25.15  25.80  24.50  25.72   1105000            1.035010
2020-05-14  23.71  25.62  23.53  25.27    890200            1.014452
2020-05-13  24.99  25.15  22.96  24.17   1050200            0.983720
2020-05-12  25.06  26.03  24.27  24.85    647000            1.031548
2020-05-11  24.40  25.16  24.10  24.91    844200            1.127660
2020-05-08  24.50  24.70  23.50  24.57   1063500            1.153521
2020-05-07  22.51  24.27  22.51  24.09    973600            1.158173
2020-05-06  21.49  22.50  21.41  22.09    939000            1.065605
2020-05-05  21.18  21.68  21.03  21.30    669400            1.009000
2020-05-04  20.47  21.16  20.13  20.80    669400            0.967442
2020-05-01  20.32  21.64  20.00  20.73    632400            0.973697
2020-04-30  21.25  21.68  20.58  21.11   1013100            0.952617
2020-04-29  21.61  21.98  21.38  21.50    755700            1.001864
2020-04-28  22.46  22.82  20.75  21.29    618800            0.992541
2020-04-27  21.73  22.50  21.73  22.16    540800            1.050735
2020-04-24  21.50  21.74  20.91  21.46    415300            1.015618
2020-04-23  21.06  22.10  21.05  21.45    802700            0.992137
2020-04-22  21.51  21.81  20.65  21.09    931500            1.008608
2020-04-21  21.02  21.78  20.46  21.13    968500            1.071501
2020-04-20  20.52  22.09  20.14  21.62   1154900            1.115008
2020-04-17  20.00  20.94  19.83  20.91   1042100            1.089063
2020-04-16  19.43  19.80  19.12  19.72    956400            1.031381
2020-04-15  18.47  19.56  18.22  19.39   1215400            1.054377
2020-04-14  19.43  19.48  18.68  19.20   1840200            1.059018
2020-04-13  18.39  19.16  18.10  19.12   1227200            1.149729
2020-04-09  18.29  19.27  18.07  18.39   1835000            1.065469
2020-04-08  16.95  18.25  16.71  18.13   2663800            1.199868
2020-04-07  18.00  18.00  15.93  16.63   1734300            1.046570
2020-04-06  15.85  17.43  15.60  17.26   2547100            1.076060
2020-04-03  15.84  15.84  14.70  15.11   2571900            0.874421
2020-04-02  16.11  16.15  15.00  15.89   2582600            0.933059
2020-04-01  16.74  17.15  15.65  16.04   2148300            0.984049
2020-03-31  16.95  17.73  16.82  17.28   1158500            0.939130
2020-03-30  16.18  17.18  16.00  17.03   1297500            0.928065
2020-03-27  17.83  17.83  15.71  16.30   1650000            0.904049
2020-03-26  18.57  19.21  17.90  18.40   1887200            1.034289
2020-03-25  18.07  18.90  17.99  18.35   2741200            0.962244
2020-03-24  18.75  19.14  17.74  18.03   1592200            0.978296
2020-03-23  17.16  18.79  16.60  17.79   4163000            1.192359
2020-03-20  18.83  19.57  17.93  19.07   2661600            1.276439
2020-03-19  14.47  18.84  14.47  18.43   2433600            1.432012
2020-03-18  13.86  15.73  13.55  14.92   1139700            0.955798
2020-03-17  13.14  14.94  12.33  14.94   1148900            0.947368
2020-03-16  13.12  14.34  12.63  12.87   1143900            0.711050
2020-03-13  16.37  16.76  13.75  15.61   1183200            0.810067
2020-03-12  16.67  17.69  15.23  15.77   1128500            0.868392
2020-03-11  18.70  18.85  17.97  18.10    918100            0.923941
2020-03-10  18.73  19.28  17.89  19.27   1229500            0.973724
2020-03-09  18.50  18.76  17.58  18.16   1016400            0.877295
2020-03-06  19.26  19.97  18.94  19.59   1148200            0.978521
2020-03-05  20.22  20.60  19.28  19.79    904000            0.948251
2020-03-04  20.48  21.02  19.62  20.70    774300            1.004854
2020-03-03  21.01  21.63  19.18  20.02   1035100            1.076923
2020-03-02  20.99  21.25  20.04  20.87   1336800            1.070256
2020-02-28  18.02  20.94  18.01  20.60   1830900            1.039354
2020-02-27  19.11  19.31  17.98  18.59   1142300            0.902427
2020-02-26  19.85  20.32  19.39  19.50    771700            0.926806
2020-02-25  20.78  21.00  19.57  19.82    954900            0.930516
2020-02-24  20.16  20.84  19.15  20.60   1952400            0.936789
2020-02-21  21.16  21.33  20.63  21.04   1169500            0.971376
2020-02-20  22.16  22.53  21.17  21.30   1075300            1.000000
2020-02-19  21.75  22.76  21.72  21.99   1091400            1.043664
2020-02-18  21.30  21.73  21.18  21.66    594200            0.982313
2020-02-14  21.10  21.88  20.96  21.30    608300            0.952594
2020-02-13  21.89  22.11  21.01  21.07    869600            0.920489
2020-02-12  22.10  22.31  21.38  22.05   2067100            0.980000
2020-02-11  23.13  23.13  22.15  22.36    445200            0.976846
2020-02-10  22.47  23.12  21.86  22.89    827500            0.999127
2020-02-07  22.90  23.06  22.29  22.50   1039800            0.934774
2020-02-06  22.90  23.20  22.42  22.89    917800            0.974872
2020-02-05  24.36  24.36  22.71  22.91    482900            0.982419
2020-02-04  23.76  24.65  23.36  24.07    427400            0.978058
2020-02-03  23.39  23.66  22.98  23.48    350200            0.964271
2020-01-31  24.50  24.64  23.03  23.32    680700            0.985630
2020-01-30  24.13  24.65  23.90  24.61    302500            1.065368
2020-01-29  23.85  24.63  23.71  24.35    561000            1.026560
2020-01-28  23.22  23.83  23.01  23.66    418200            0.979305
2020-01-27  23.20  23.33  22.95  23.10    518800            0.910165
2020-01-24  24.72  24.72  23.34  23.72    754800            0.957997
2020-01-23  25.00  25.20  24.08  24.16    943500            0.957590
2020-01-22  24.76  25.79  24.75  25.38    519200            1.000394
2020-01-21  25.31  25.51  24.73  24.76    559100            1.013923
2020-01-17  25.50  25.88  25.21  25.23    517500            1.021044
2020-01-16  24.62  25.48  24.53  25.37    496500            1.018058
2020-01-15  24.69  25.14  24.33  24.42    531600            1.008674
2020-01-14  25.26  25.26  24.47  24.71    302700            1.002434
2020-01-13  24.10  25.25  24.00  24.92    640000            0.986150
2020-01-10  24.81  25.00  24.17  24.21    474700            0.979369
2020-01-09  25.49  25.49  24.17  24.65    850500            1.000406
2020-01-08  24.32  25.42  24.05  25.27   1134800            1.036505
2020-01-07  24.77  25.23  24.09  24.72    658300            1.015612
2020-01-06  24.12  24.89  24.01  24.64    565900            1.053442
2020-01-03  24.09  24.46  23.66  24.38    602700            1.038773
2020-01-02  23.69  24.40  23.69  24.34    553700            1.044187
2019-12-31  23.42  23.70  23.18  23.39    585000            0.974990
2019-12-30  23.26  23.64  22.75  23.47    649200            0.987379
2019-12-27  23.94  24.04  23.18  23.31    703100            0.984791
2019-12-26  23.93  24.42  23.84  23.99    426000            0.973225
2019-12-24  23.66  24.10  23.52  23.77    315600            0.966260
2019-12-23  24.65  24.68  23.53  23.67   1003800            0.953666
2019-12-20  24.60  25.10  23.91  24.65   3613800            1.016914
2019-12-19  24.63  25.22  24.50  24.60    898300            1.066320
2019-12-18  24.40  25.44  24.25  24.82   1270700            1.074924
2019-12-17  24.30  24.38  23.25  24.24   2178900            1.090909
2019-12-16  23.19  23.36  22.92  23.07   1098400            1.031292
2019-12-13  22.23  23.45  22.21  23.09   1071000            1.024401
2019-12-12  22.33  22.65  21.91  22.22   1177200            0.948762
2019-12-11  22.25  22.83  22.07  22.37   1258400            1.025676
2019-12-10  22.77  23.00  22.22  22.54   2351800            0.901961
2019-12-09  21.82  23.53  21.82  23.42   1661900            0.913060
2019-12-06  20.53  22.75  20.53  21.81   5167400            0.853286
2019-12-05  25.71  26.07  24.46  24.99   1406500            1.024600
2019-12-04  25.45  26.23  25.14  25.65    821800            0.984645
2019-12-03  23.57  25.64  22.91  25.56   1286600            0.980437
2019-12-02  26.15  26.15  24.30  24.39   1014100            0.914168
2019-11-29  25.84  26.37  25.78  26.05    237400            0.991248
2019-11-27  26.10  26.43  24.61  26.07   1149100            0.969866
2019-11-26  26.02  26.99  25.75  26.68    828500            1.012140
2019-11-25  27.10  27.45  26.10  26.28    729500            1.009992
2019-11-22  26.71  27.32  26.45  26.88    755700            1.064554
2019-11-21  26.78  27.84  26.05  26.36   1377800            1.088357
2019-11-20  25.35  26.24  24.95  26.02   1638300            1.106293
2019-11-19  24.32  25.35  23.95  25.25   1183800            1.130766
2019-11-18  23.39  25.00  23.05  24.22   1111700            1.098413
2019-11-15  22.58  23.83  22.33  23.52    609800            1.030675
2019-11-14  22.03  22.64  21.96  22.33    418500            1.000896
2019-11-13  22.68  22.81  21.96  22.05    469300            0.987019
2019-11-12  22.37  22.99  22.36  22.82    516600            1.020116
2019-11-11  22.16  22.61  21.80  22.31    428000            0.941350
2019-11-08  22.38  22.66  21.72  22.34    618900            0.962102
2019-11-07  23.79  23.81  22.13  22.37    742300            0.951915
2019-11-06  23.22  23.96  22.78  23.70    604300            1.032230
2019-11-05  23.57  23.90  22.92  23.22    567700            1.010004
2019-11-04  23.06  23.63  23.03  23.50    490600            1.027098
2019-11-01  23.00  23.69  22.71  22.96    476500            1.019538
2019-10-31  22.82  23.60  22.26  22.99    490300            0.981221
2019-10-30  22.56  23.23  21.80  22.88    982000            0.926691
2019-10-29  23.65  23.90  22.39  22.52    808800            0.914703
2019-10-28  24.83  24.90  23.39  23.43    843200            0.991956
2019-10-25  24.70  25.19  23.86  24.69    663100            1.016886
2019-10-24  23.90  25.80  23.82  24.62   1009600            0.987961
2019-10-23  24.00  24.66  23.48  23.62   1215200            0.928094
2019-10-22  24.98  25.09  24.10  24.28   1136200            0.915881
2019-10-21  25.29  25.62  23.77  24.92   1047600            0.920576
2019-10-18  26.20  26.28  24.77  25.45   1080000            0.927816
2019-10-17  26.67  26.92  26.01  26.51    844900            1.002268
2019-10-16  26.83  27.47  26.73  27.07   1116600            1.037562
2019-10-15  26.90  27.67  26.11  27.43   1415700            1.055000
2019-10-14  26.09  26.61  25.65  26.45    743000            0.996985
2019-10-11  26.11  26.92  25.99  26.09    814200            0.988632
2019-10-10  26.47  26.69  25.21  26.00   2110600            0.972326
2019-10-09  26.57  26.95  25.92  26.53   1962000            0.957762
2019-10-08  26.00  26.45  24.80  26.39   5957500            0.945201
2019-10-07  27.49  27.62  26.65  26.74    801000            0.981284
2019-10-04  27.80  28.11  27.40  27.70    280500            0.980531
2019-10-03  27.50  28.16  26.69  27.92   1337400            0.988319
2019-10-02  27.77  28.14  27.25  27.25    439000            0.964943
2019-10-01  28.20  29.21  27.81  28.25    326100            0.964493
2019-09-30  28.26  28.87  27.70  28.25    454000            1.003552
2019-09-27  29.99  30.00  27.89  28.24    487300            0.973793
2019-09-26  27.86  29.87  27.86  29.29    905200            0.921649
2019-09-25  28.81  29.02  27.71  28.15    755000            0.946218
2019-09-24  31.44  31.78  28.05  29.00   1144400            0.990437
2019-09-23  29.42  31.85  28.68  31.78    789800            1.044021
2019-09-20  29.81  30.36  29.15  29.75    665400            0.971270
2019-09-19  30.31  30.64  28.85  29.28    353800            0.954057
2019-09-18  30.63  31.09  30.06  30.44    349300            1.016361
2019-09-17  30.75  31.32  30.22  30.63    273400            0.977033
2019-09-16  29.43  31.31  29.29  30.69    371800            0.975214
2019-09-13  31.90  32.10  29.73  29.95    567500            1.091075
2019-09-12  31.35  32.54  30.47  31.35    745900            1.109735
2019-09-11  27.50  31.50  27.48  31.47   1589600            0.969202
2019-09-10  28.42  29.25  26.98  27.45   1704600            0.750000
2019-09-09  32.70  33.11  27.82  28.25   2372800            0.742639
2019-09-06  33.95  34.89  31.89  32.47   3206000            0.864253
2019-09-05  38.56  38.85  36.28  36.60   1372300            0.932009
2019-09-04  37.54  38.71  37.51  38.04    692800            0.990367
2019-09-03  38.65  39.58  37.39  37.57   1712300            1.045063
2019-08-30  39.00  39.56  38.11  39.27   1386600            1.105574
2019-08-29  36.37  38.97  36.30  38.41    766500            1.078933
2019-08-28  35.50  36.10  35.06  35.95    291700            1.031268
2019-08-27  35.76  36.38  35.20  35.52    310500            0.991625
2019-08-26  35.04  35.99  34.91  35.60    368600            1.016272
2019-08-23  35.68  35.95  34.72  34.86    243800            1.010435
2019-08-22  35.19  35.96  34.51  35.82    435200            1.011293
2019-08-21  34.58  36.43  34.50  35.03    310100            1.010092
2019-08-20  35.14  35.26  33.85  34.50    604600            1.022222
2019-08-19  35.00  35.88  33.28  35.42    604300            0.990769
2019-08-16  33.96  36.60  33.88  34.68    747800            0.958011
2019-08-15  35.81  35.81  33.25  33.75   1025800            0.923140
2019-08-14  36.48  37.21  34.85  35.75    567000            0.950798
2019-08-13  36.02  36.84  34.75  36.20    648900            0.903419
2019-08-12  37.42  37.44  36.17  36.56    367900            0.972599
2019-08-09  39.99  40.56  37.05  37.60    428000            1.018970
2019-08-08  38.04  40.11  38.04  40.07    795700            1.065408
2019-08-07  36.29  37.85  35.90  37.59    200900            0.953335
2019-08-06  38.76  39.19  36.35  36.90    669100            0.884892
2019-08-05  38.10  39.31  36.31  37.61    824600            0.850905
2019-08-02  41.57  41.57  39.30  39.43    613900            0.877002
2019-08-01  43.90  44.18  41.17  41.70    496800            0.946652
2019-07-31  44.77  45.06  43.01  44.20    474300            0.967601
2019-07-30  43.36  45.12  42.72  44.96    295900            1.033563
2019-07-29  45.67  45.68  43.18  44.05    490300            0.980196
2019-07-26  43.73  45.99  43.34  45.68    419800            1.034655
2019-07-25  44.66  44.93  43.22  43.50    440400            0.932476
2019-07-24  44.60  45.43  43.07  44.94    642100            0.970836
2019-07-23  46.80  47.19  43.70  44.15   1252500            0.983077
2019-07-22  46.58  48.73  46.05  46.65    576000            0.978192
2019-07-19  45.18  47.55  45.05  46.29    735400            0.953646
2019-07-18  47.60  47.61  44.91  44.91    660600            0.904532
2019-07-17  48.50  48.88  46.68  47.69    605400            0.981680
2019-07-16  49.56  49.69  47.92  48.54    400400            0.982591
2019-07-15  49.44  50.36  49.01  49.65    598300            0.982779
2019-07-12  49.04  49.04  47.25  48.58    816600            0.977465
2019-07-11  50.66  50.76  48.30  49.40    621800            1.036074
2019-07-10  50.79  51.88  48.99  50.52    574600            1.059342
2019-07-09  47.50  49.70  47.33  49.70    476300            1.056772
2019-07-08  47.62  47.93  46.54  47.68    579900            1.030696
2019-07-05  46.83  47.81  46.50  47.69    350300            1.034939
2019-07-03  46.72  47.95  46.31  47.03    321600            0.999575
2019-07-02  45.83  46.54  44.50  46.26    660700            0.968188
2019-07-01  48.00  48.74  44.70  46.08    842200            0.991394
2019-06-28  48.12  48.80  45.91  47.05   1217800            0.990109
2019-06-27  46.53  48.43  45.29  47.78   1103400            0.969562
2019-06-26  48.00  49.76  46.06  46.48    913200            0.870249
2019-06-25  49.31  50.20  47.14  47.52    693600            0.883436
2019-06-24  53.51  53.56  47.56  49.28    988800            0.906549
2019-06-21  53.46  54.75  52.76  53.41    908600            0.980900
2019-06-20  54.34  54.69  52.99  53.79    456600            0.973222
2019-06-19  54.41  54.87  52.54  54.36    409200            0.947534
2019-06-18  55.59  57.27  54.02  54.45    405200            1.006470
2019-06-17  58.10  59.82  54.02  55.27    568400            0.999277
2019-06-14  54.46  57.37  53.18  57.37    414300            1.141919
2019-06-13  56.11  56.67  53.43  54.10    461600            1.085256
2019-06-12  50.00  55.67  50.00  55.31    661500            1.131084
2019-06-11  50.30  50.66  49.01  50.24    365800            1.056350
2019-06-10  51.17  52.95  49.01  49.85    714100            1.047709
2019-06-07  50.00  55.29  46.00  48.90   2195000            1.094940
2019-06-06  47.07  48.18  44.55  47.56   1017700            1.029214
2019-06-05  45.55  48.88  44.71  47.58    582600            0.925681
2019-06-04  47.46  48.02  43.77  44.66    861000            0.861996
2019-06-03  51.04  51.35  45.15  46.21    698600            0.890366
2019-05-31  51.22  51.92  49.99  51.40    234400            0.979421
2019-05-30  52.08  53.99  51.49  51.81    187700            0.973689
2019-05-29  51.77  52.00  49.50  51.90    282100            0.998461
2019-05-28  53.21  54.00  52.28  52.48    122400            0.972032
2019-05-24  52.47  53.90  52.17  53.21    131800            0.969747
2019-05-23  53.50  54.11  50.62  51.98    339400            0.944061
2019-05-22  54.67  55.22  53.87  53.99    137500            0.987201
2019-05-21  55.79  56.99  53.90  54.87    339700            0.986161
2019-05-20  54.51  58.63  53.83  55.06    428100            1.030122
2019-05-17  55.00  56.63  53.75  54.69    298900            1.039932
2019-05-16  53.68  58.96  53.50  55.64    641700            1.125177
2019-05-15  52.28  53.98  51.65  53.45    263700            1.031455
2019-05-14  50.31  54.57  50.01  52.59    437900            1.068251
2019-05-13  50.98  51.55  48.12  49.45    542900            1.007539
2019-05-10  49.45  52.13  48.18  51.82    378800            1.056688
2019-05-09  48.96  49.81  47.50  49.23    189600            1.003874
2019-05-08  49.49  50.42  49.08  49.08    270600            1.057759
2019-05-07  49.00  50.47  48.08  49.04    491800            1.072147
2019-05-06  44.80  49.77  44.80  49.04    546400            1.047416
2019-05-03  46.12  48.13  46.06  46.40    293300            0.989339
2019-05-02  46.29  46.65  44.30  45.74    517000            0.983656
2019-05-01  47.15  48.40  46.74  46.82    518700            1.083796
2019-04-30  46.05  48.43  44.18  46.90    755000            1.187342
2019-04-29  43.85  46.87  43.60  46.50    688400            1.156716
2019-04-26  39.55  43.49  39.55  43.20    476900            1.083250
2019-04-25  40.40  40.40  39.00  39.50    381700            1.002793
2019-04-24  40.18  40.20  39.35  40.20    331600            1.026820
2019-04-23  39.40  39.90  39.00  39.88    289200            0.997000
2019-04-22  39.15  39.60  38.14  39.39    330400            1.035217
2019-04-18  40.44  40.44  38.11  39.15    600800            0.999489
2019-04-17  38.21  41.95  37.50  40.00   1143200            1.012658
2019-04-16  39.64  39.70  37.90  38.05    727600            0.994771
2019-04-15  38.50  39.86  36.25  39.17    961200                 NaN
2019-04-12  39.12  40.88  37.40  39.50   1504700                 NaN
2019-04-11  36.75  39.61  36.00  38.25   9287900                 NaN
